5186,Hop Obama,Sixpoint Craft Ales,American-Style Amber/Red Ale
5187,Scratch #17 2009,Troegs Brewing,German-Style Pilsener
5188,Scratch #18 2009,Troegs Brewing,American Rye Ale or Lager
5189,Konig Ludwig Weissbier,Warsteiner Brauerei,South German-Style Hefeweizen
5190,Espresso Oak Aged Yeti,Great Divide Brewing,American-Style Imperial Stout
5191,Claymore Scotch Ale,Great Divide Brewing,Scotch Ale
5192,Trifecta Belgian Style Tripel,Fifty Fifty Brewing Co.,Belgian-Style Tripel
5193,Oak Creek Micro Light,Oak Creek Brewery,German-Style Pilsener
5194,Forty-Niner Gold Lager,Oak Creek Brewery,American-Style Lager
5195,Horseshoe Hefeweizen,Oak Creek Brewery,South German-Style Hefeweizen
5196,Doc's Pale Ale,Oak Creek Brewery,American-Style Pale Ale
5197,Oak Creek Amber Ale,Oak Creek Brewery,American-Style Amber/Red Ale
5198,Village Nut Brown Ale,Oak Creek Brewery,American-Style Brown Ale
5199,Pullman Porter,Oak Creek Brewery,Porter
5200,Foster's Premium Ale,Foster's Australia Ltd.,Classic English-Style Pale Ale
5201,Climax IPA,Climax Brewing Copmany,American-Style India Pale Ale
5202,Climax Extra Special Bitter Ale,Climax Brewing Copmany,Extra Special Bitter
5203,Climax Nut Brown Ale,Climax Brewing Copmany,American-Style Brown Ale
5204,Climax Cream Ale,Climax Brewing Copmany,American-Style Cream Ale or Lager
5205,Climax Barleywine-Style Ale,Climax Brewing Copmany,American-Style Barley Wine Ale
5206,Climax Helles,Climax Brewing Copmany,German-Style Heller Bock/Maibock
5207,Climax Oktoberfest,Climax Brewing Copmany,German-Style Oktoberfest
5208,Climax Doppel Bock,Climax Brewing Copmany,German-Style Doppelbock
5209,Climax Wheat Ale,Climax Brewing Copmany,Light American Wheat Ale or Lager
5210,Mama's Little Yella Pils,Oskar Blues Grill and Brew,German-Style Pilsener
5211,Zeno Black Lager,Otto's Pub and Brewery,German-Style Schwarzbier
5212,Kerplunk Imperial Chocolate Stout,Spring House Brewing Company,
5213,Beyond The Gates Double IPA,Spring House Brewing Company,Imperial or Double India Pale Ale
5214,Baltic Porter,Lancaster Brewing Co.,Porter
5215,Shoo-Fly Porter,Lancaster Brewing Co.,Porter
5216,Lancaster Limited Triple,Lancaster Brewing Co.,Belgian-Style Tripel
5217,Market Alley,Stoudt's Brewery,American-Style Amber/Red Ale
5218,Wild Devil Ale,Victory Brewing,American-Style India Pale Ale
5219,Helios,Victory Brewing,French & Belgian-Style Saison
5220,Rondy Brew 2009,Midnight Sun Brewing Co.,American-Style Pale Ale
5221,Oak-Aged Imperial Chocolate Pumpkin Porter,Midnight Sun Brewing Co.,Porter
5222,Brewtality Espresso Black Bier,Midnight Sun Brewing Co.,
5223,Smooth Hoperator,Stoudt's Brewery,German-Style Doppelbock
5224,Michelob Hop Hound Amber Wheat,Anheuser-Busch,Light American Wheat Ale or Lager
5225,Haywords 5000,"Sabmiller India,",American-Style Lager
5226,Lakefront IPA,Lakefront Brewery,American-Style India Pale Ale
5227,Richbrau Abbey-Style Ale,Richbrau Brewing Company,Other Belgian-Style Ales
5228,Richbrau Oatmeal Stout,Richbrau Brewing Company,Oatmeal Stout
5229,Santa's Little Helper Witbier,Richbrau Brewing Company,Belgian-Style White
5230,Richbrau Barleywine,Richbrau Brewing Company,American-Style Barley Wine Ale
5231,Richbrau India Pale Ale,Richbrau Brewing Company,American-Style India Pale Ale
5232,Big Nasty Porter,Richbrau Brewing Company,Porter
5233,Old Nick Pale Ale,Richbrau Brewing Company,American-Style Pale Ale
5234,Griffin Golden Ale,Richbrau Brewing Company,Golden or Blonde Ale
5235,Apache Trout Stout,Mogollon Brewing Company,Sweet Stout
5236,Wapiti Amber Ale,Mogollon Brewing Company,American-Style Amber/Red Ale
5237,Superstition Pale Ale,Mogollon Brewing Company,American-Style Pale Ale
5238,Heffevonom Bavarian Wheat,Mogollon Brewing Company,South German-Style Hefeweizen
5239,Horny Toad IPA,Mogollon Brewing Company,American-Style India Pale Ale
5240,Farm Girl Saison,Lift Bridge Brewery,French & Belgian-Style Saison
5241,Lift Bridge Pale Ale,Lift Bridge Brewery,American-Style Pale Ale
5242,Biscotti,Lift Bridge Brewery,Belgian-Style Dark Strong Ale
5243,HarvestÃ¶r Fresh Hop Ale,Lift Bridge Brewery,American-Style Pale Ale
5244,Double Mountain Kolsch,Double Mountain Brewery & Taproom,
5245,Double Mountain Pale Ale,Double Mountain Brewery & Taproom,American-Style Pale Ale
5246,"India Red Ale (The ""IRA"")",Double Mountain Brewery & Taproom,American-Style India Pale Ale
5247,Hop Lava,Double Mountain Brewery & Taproom,American-Style India Pale Ale
5248,Double Mountain Altbier,Double Mountain Brewery & Taproom,German-Style Brown Ale/Altbier
5249,Yuengling Bock Beer,Yuengling & Son Brewing,Traditional German-Style Bock
5250,Abbey Extra,Sacramento Brewing Company,Belgian-Style Pale Ale
5251,Abbey IPA,Sacramento Brewing Company,Other Belgian-Style Ales
5252,Barristers Bitter,Sacramento Brewing Company,Extra Special Bitter
5253,Sacramento Bock,Sacramento Brewing Company,Traditional German-Style Bock
5254,Brewhouse Lager,Sacramento Brewing Company,American-Style Lager
5255,Sacramento Nut Brown Ale,Sacramento Brewing Company,American-Style Brown Ale
5256,Hellsmoke Porter,The Blind Bat Brewery LLC,Porter
5257,Wheatley Hills Weizenbock,The Blind Bat Brewery LLC,South German-Style Hefeweizen
5258,Long Island Potato Stout,The Blind Bat Brewery LLC,American-Style Stout
5259,Old Walt Smoked Wit,The Blind Bat Brewery LLC,Belgian-Style White
5260,Harborfields HefeWeizen,The Blind Bat Brewery LLC,South German-Style Hefeweizen
5261,Samuel Adams Imperial Stout,Boston Beer Company,American-Style Imperial Stout
5262,Samuel Adams Imperial White,Boston Beer Company,Belgian-Style White
5263,HUB Lager,Hopworks Urban Brewery,German-Style Pilsener
5264,Hopworks IPA,Hopworks Urban Brewery,American-Style India Pale Ale
5265,Velvet ESB,Hopworks Urban Brewery,Extra Special Bitter
5266,Crosstown Pale Ale,Hopworks Urban Brewery,American-Style Pale Ale
5267,Deluxe Organic Ale,Hopworks Urban Brewery,American-Style Strong Pale Ale
5268,Survival Stout,Hopworks Urban Brewery,Oatmeal Stout
5269,Hop Juice Double IPA,Left Coast Brewing,Imperial or Double India Pale Ale
5270,Renegade IPA,Estes Park Brewery,American-Style India Pale Ale
5271,Long's Peak Raspberry Wheat,Estes Park Brewery,Fruit Beer
5272,Stinger Wild Honey Wheat,Estes Park Brewery,Light American Wheat Ale or Lager
5273,Estes Park Porter,Estes Park Brewery,Porter
5274,Estes Park Gold,Estes Park Brewery,Golden or Blonde Ale
5275,Samson Stout,Estes Park Brewery,American-Style Stout
5276,Trail Ridge Red,Estes Park Brewery,American-Style Amber/Red Ale
5277,Border Gold Oranic Ale,Broughton Ales,Golden or Blonde Ale
5278,Flying Mouflan,Troegs Brewing,American-Style Barley Wine Ale
5279,Live Oak Hefeweizen,Live Oak Brewing,South German-Style Hefeweizen
5280,Live Oak Pilz,Live Oak Brewing,German-Style Pilsener
5281,Live Oak Pale Ale,Live Oak Brewing,American-Style Pale Ale
5282,Oaktoberfest,Live Oak Brewing,German-Style Oktoberfest
5283,Liberation Ale,Live Oak Brewing,American-Style India Pale Ale
5284,Sexual Chocolate,Foothills Brewing Company,American-Style Imperial Stout
5285,Bell's Batch 9000,Bell's Brewery Inc.,American-Style Strong Pale Ale
5286,Uberhoppy Imperial IPA,Valley Brewing Company,Imperial or Double India Pale Ale
5287,Black Cat Stout,Valley Brewing Company,American-Style Stout
5288,Hitman Gold,Valley Brewing Company,American-Style Pale Ale
5289,Valley Brewing London Tavern Ale,Valley Brewing Company,English-Style Pale Mild Ale
5290,Indian Red Ale,Valley Brewing Company,American-Style Amber/Red Ale
5291,Cobra-Hood IPA,Valley Brewing Company,Imperial or Double India Pale Ale
5292,Valley Brew Pale Wheat,Valley Brewing Company,Light American Wheat Ale or Lager
5293,Ports Pale Ale,Valley Brewing Company,American-Style Pale Ale
5294,Valley Brewing Apricot Ale,Valley Brewing Company,Fruit Beer
5295,Valley Berry Wheat,Valley Brewing Company,Fruit Beer
5296,Fat City Ale,Valley Brewing Company,Golden or Blonde Ale
5297,Thunder Hole Ale,Bar Harbor Brewing Company,American-Style Brown Ale
5298,Double Wide I.P.A.,Boulevard Brewing Company,Imperial or Double India Pale Ale
5299,Single-Wide I.P.A.,Boulevard Brewing Company,American-Style India Pale Ale
5300,Boulevard Irish Ale,Boulevard Brewing Company,Irish-Style Red Ale
5301,Boulevard Maibock,Boulevard Brewing Company,German-Style Heller Bock/Maibock
5302,Bouldevard ZÅŒN,Boulevard Brewing Company,Belgian-Style White
5303,Bob's '47 Oktoberfest,Boulevard Brewing Company,German-Style Oktoberfest
5304,Hoppe Imperial Extra Pale Ale,Southern Tier Brewing Co,Imperial or Double India Pale Ale
5305,Gemini Imperial Blended Ale,Southern Tier Brewing Co,Imperial or Double India Pale Ale
5306,Victorian IPA,Sonoran Brewing Company,American-Style India Pale Ale
5307,Burning Bird Pale Ale,Sonoran Brewing Company,American-Style Pale Ale
5308,Lionshead,Lion Brewery Inc.,German-Style Pilsener
5309,Lionshead Light,Lion Brewery Inc.,American-Style Light Lager
5310,Dubble Fantasy,San Diego Brewing,Other Belgian-Style Ales
5311,Flensburger Pilsner,Flensburger Brauerei,German-Style Pilsener
5312,Dundee Pale Bock Lager,High Falls Brewing,German-Style Heller Bock/Maibock
5313,Dundee Porter,High Falls Brewing,Porter
5314,Dundee Wheat Beer,High Falls Brewing,Light American Wheat Ale or Lager
5315,Dundee Pale Ale,High Falls Brewing,American-Style Pale Ale
5316,Dundee India Pale Ale,High Falls Brewing,American-Style India Pale Ale
5317,Dundee Festive Ale,High Falls Brewing,Winter Warmer
5318,Dynamo Copper Lager,Metropolitan Brewing,
5319,Flywheel Bright Lager,Metropolitan Brewing,American-Style Lager
5320,CD-Pils,Dinkelacker-Schwaben Bru,German-Style Pilsener
5321,Saint Arnold Amber Ale,Saint Arnold Brewing,American-Style Amber/Red Ale
5322,Elissa IPA,Saint Arnold Brewing,American-Style India Pale Ale
5323,Saint Arnold Spring Bock,Saint Arnold Brewing,Traditional German-Style Bock
5324,Jasparilla,Independence Brewing Co,Old Ale
5325,Jever Pilsener,Jever Brewery,German-Style Pilsener
5326,WernesgrÃ¼ner Pils Legende,WernesgrÃ¼ner Brauerei GmbH,German-Style Pilsener
5327,Fauerbach Amber Lager,Fauerbach Brewing Company,
5328,Gran Met,"Voodoo Brewing Co.,LLC",Belgian-Style Pale Strong Ale
5329,White Magick of the Sun,"Voodoo Brewing Co.,LLC",Light American Wheat Ale or Lager
5330,Voodoo Love Child,"Voodoo Brewing Co.,LLC",Belgian-Style Tripel
5331,Black Magick,"Voodoo Brewing Co.,LLC",American-Style Imperial Stout
5332,4 Seasons IPA,"Voodoo Brewing Co.,LLC",American-Style India Pale Ale
5333,Big Black Voodoo Daddy,"Voodoo Brewing Co.,LLC",American-Style Imperial Stout
5334,PILZILLA,"Voodoo Brewing Co.,LLC",
5335,Wynona's Big Brown Ale,"Voodoo Brewing Co.,LLC",American-Style Brown Ale
5336,Fauerbach Export,Fauerbach Brewing Company,American-Style Lager
5337,Esser's Best,Esser's Cross Plains Brewery,American-Style Lager
5338,Esser's Cross Plains Special,Esser's Cross Plains Brewery,German-Style Pilsener
5339,Hannen Alt,Hannen Brauerei,German-Style Brown Ale/Altbier
5340,Capital Bavarian Lager,Capital Brewery,
5341,Potbelly Porter,Copper Kettle Brewery,Porter
5342,Celebration Wheat,Copper Kettle Brewery,Light American Wheat Ale or Lager
5343,Lucky 393 Grand Cru,Copper Kettle Brewery,Belgian-Style Dark Strong Ale
5344,Eislin Dubbel,Copper Kettle Brewery,Belgian-Style Dubbel
5345,Dead Man Walkin' IPA,Crabby Larry's Brewpub Steak & Crab House,American-Style India Pale Ale
5346,Anne Bonny Irish Stout,Crabby Larry's Brewpub Steak & Crab House,
5347,Capital Island Wheat,Capital Brewery,Light American Wheat Ale or Lager
5348,Capital Rustic Ale,Capital Brewery,American-Style Amber/Red Ale
5349,Capital Oktoberfest,Capital Brewery,German-Style Oktoberfest
5350,Capital Prairie Gold,Capital Brewery,Other Belgian-Style Ales
5351,Capital U.S. Pale Ale,Capital Brewery,American-Style Pale Ale
5352,American Brown Ale,The Livery,American-Style Brown Ale
5353,McGilligans IPA,The Livery,American-Style India Pale Ale
5354,Paris-Roubaix Pale Ale,The Livery,American-Style Pale Ale
5355,The Livery Dunkel Weizen,The Livery,Light American Wheat Ale or Lager
5356,Double Paw,The Livery,Imperial or Double India Pale Ale
5357,Ginger Tom,Dux de Lux,Herb and Spice Beer
5358,Yorkshire Brown,The Livery,
5360,Hoppy Chick,The Livery,English-Style India Pale Ale
5361,Cousin Jax,The Livery,Imperial or Double India Pale Ale
5362,Bourbon Barrel Aged Cousin Jax,The Livery,Imperial or Double India Pale Ale
5363,The Livery Hefe Weizen,The Livery,South German-Style Hefeweizen
5364,Thoms Special Ale,The Livery,American-Style Amber/Red Ale
5365,Old Cedar,The Livery,
5366,Laughing Dragon,The Livery,American-Style Amber/Red Ale
5367,Herb Superb,The Livery,English-Style India Pale Ale
5368,Bluejackets Best,The Livery,English-Style India Pale Ale
5369,The Livery Kilt Tilter,The Livery,Scotch Ale
5370,Maillot Jaune,The Livery,French & Belgian-Style Saison
5371,555 IPA,The Livery,American-Style India Pale Ale
5372,Verchuosity,The Livery,Belgian-Style Dark Strong Ale
5373,Imperial Czech Premium Lager,KrÃ¡lovskÃ½ pivovar KruÅ¡ovice,American-Style Lager
5374,Sierra Nevada Kellerweis,Sierra Nevada Brewing Co.,South German-Style Hefeweizen
5375,Local 2,Brooklyn Brewery,Belgian-Style Dark Strong Ale
5376,Barrel Aged Synapse ESB,The Livery,Extra Special Bitter
5377,Hopfen Weisse,Private Weissbierbrauerei G. Schneider & Sohn GmbH,South German-Style Hefeweizen
5378,South County American Ale,South County Brewing Co.,American-Style Amber/Red Ale
5379,South County Munich Dunkel Lager,South County Brewing Co.,
5380,Brigantine Smoked Porter,South County Brewing Co.,Porter
5381,Planet Bean Coffee Stout,Spring House Brewing Company,
5382,Big Swell IPA,Maui Brewing Co.,American-Style India Pale Ale
5383,Maui Coconut Porter,Maui Brewing Co.,Porter
5384,Bikini Blonde Lager,Maui Brewing Co.,
5385,Budweiser Budvar (Czechvar),Brewery Budweiser Budvar,German-Style Pilsener
5386,Round Barn Amber Ale,The Round Barn Winery & Brewery,American-Style Amber/Red Ale
5387,Round Barn Cocoa Stout,The Round Barn Winery & Brewery,Sweet Stout
5388,Round Barn KÃ¶lsch Style,The Round Barn Winery & Brewery,
5389,Round Barn Summer Wheat,The Round Barn Winery & Brewery,Light American Wheat Ale or Lager
5390,Round Barn Winter Wheat,The Round Barn Winery & Brewery,
5391,75 Minute IPA,Dogfish Head Craft Brewery,American-Style India Pale Ale
5392,Six Rivers IPA,Six Rivers Brewery,American-Style India Pale Ale
5393,King's Peak Porter,Uinta Brewing Compnay,Porter
5394,3 Monts,Brasserie De Saint Sylvestre,
5395,Back Road Ale,Back Road Brewery,American-Style Pale Ale
5396,Belle Gunness Stout,Back Road Brewery,American-Style Stout
5397,Back Road American Pale Ale,Back Road Brewery,American-Style Pale Ale
5398,Midwest IPA,Back Road Brewery,American-Style India Pale Ale
5399,Millennium Lager,Back Road Brewery,German-Style Pilsener
5400,Maple City Gold,Back Road Brewery,German-Style Oktoberfest
5401,LaConner Pilsener,LaConner Brewing,German-Style Pilsener
5403,Goose Island Imperial IPA,Goose Island Beer Company - Clybourn,Imperial or Double India Pale Ale
5404,Goose Island Midway IPA,Goose Island Beer Company - Clybourn,American-Style India Pale Ale
5405,Night Stalker,Goose Island Beer Company - Clybourn,American-Style Imperial Stout
5406,Crooked Tree IPA,Dark Horse Brewing Co.,American-Style India Pale Ale
5407,El Toro Negro Oatmeal Stout,El Toro Brewing Company,Oatmeal Stout
5408,Tumbleweed IPA,Lewis & Clark Brewing Company,American-Style India Pale Ale
5409,Behemoth Barley Wine,Three Floyds Brewing,American-Style Barley Wine Ale
5410,Broodoo,Three Floyds Brewing,American-Style India Pale Ale
5411,Alpha Klaus Xmas Porter,Three Floyds Brewing,Porter
5412,Munsterfest,Three Floyds Brewing,German-Style Oktoberfest
5413,Drunk Monk Hefeweizen,Three Floyds Brewing,South German-Style Hefeweizen
5414,Timmermans  Faro,Timmermans,
5415,Timmermans Forest Fruit,Timmermans,Belgian-Style Fruit Lambic
5416,Timmermans Framboise,Timmermans,Belgian-Style Fruit Lambic
5417,Timmermans PÃªche,Timmermans,Belgian-Style Fruit Lambic
5418,Timmermans Gueuze,Timmermans,
5419,Timmermans lambicus Blanche,Timmermans,
5420,Timmermans Kriek,Timmermans,Belgian-Style Fruit Lambic
5421,Martin's Pale Ale,John Martin sa,Classic English-Style Pale Ale
5422,Descent Imperial Abbey Ale,Midnight Sun Brewing Co.,Other Belgian-Style Ales
5423,Anchor Witbier with Brettanomyces,Midnight Sun Brewing Co.,Belgian-Style White
5424,Pugsley's Signature Series XXXX IPA,Shipyard Brewing - Portland,Imperial or Double India Pale Ale
5425,Harpoon Winter Warmer,Harpoon Brewery - Boston,Herb and Spice Beer
5426,Imperial Mokah Blended Stout,Southern Tier Brewing Co,
5427,Firestole Pale 31,Firestone Walker Brewing Company,American-Style Pale Ale
5428,Union Jack India Pale Ale,Firestone Walker Brewing Company,American-Style India Pale Ale
5429,Great Divide Belgica,Great Divide Brewing,Other Belgian-Style Ales
5430,Great Divide Dunkel Weiss,Great Divide Brewing,
5431,Great Divide Saison,Great Divide Brewing,French & Belgian-Style Saison
5432,Restoration Pale Ale,Abita Brewing Company,American-Style Pale Ale
5433,Atomic Raygun Imperial Red,Spring House Brewing Company,American-Style Amber/Red Ale
5434,Head Trip,Brouwerij Van Steenberge,Other Belgian-Style Ales
5435,Flashback Anniversary Ale,Boulder Beer Company,American-Style Brown Ale
5436,Cerise,Founders Brewing,Fruit Beer
5437,Double Trouble Imperial IPA,Founders Brewing,Imperial or Double India Pale Ale
5438,Orlando Blonde Ale,Orlando Brewing,American-Style Pale Ale
5439,Steel Toe Stout,Ska Brewing Company,Sweet Stout
5440,Moosehead Lager,Moosehead Breweries,American-Style Lager
5441,Mojo Risin' Double IPA,Boulder Beer Company,Imperial or Double India Pale Ale
5442,Duck-Rabbit Amber Ale,Duck-Rabbit Craft Brewery,American-Style Amber/Red Ale
5443,Duck-Rabbit Brown Ale,Duck-Rabbit Craft Brewery,American-Style Brown Ale
5444,Duck-Rabbit Porter,Duck-Rabbit Craft Brewery,Porter
5445,Duck-Rabbit Milk Stout,Duck-Rabbit Craft Brewery,Sweet Stout
5446,Back Burner Imperial Barley Wine Style Ale,Southern Tier Brewing Co,American-Style Barley Wine Ale
5447,Ãœber Sun Imperial Summer Wheat Ale,Southern Tier Brewing Co,Light American Wheat Ale or Lager
5448,422 Pale Wheat Ale,Southern Tier Brewing Co,Light American Wheat Ale or Lager
5449,Holy Mackerel Special Golden Ale,Gordash Brewing Company,Belgian-Style Pale Strong Ale
5450,Holy Mackerel Mack In Black,Gordash Brewing Company,American-Style Strong Pale Ale
5451,Huckleberry Ale,Coeur d'Alene Brewing Company,Fruit Beer
5452,Sea Dog Raspberry Wheat Ale,Sea Dog Brewing Company,Light American Wheat Ale or Lager
5453,Wacko,Magic Hat,Fruit Beer
5454,Black Ops,Brooklyn Brewery,American-Style Imperial Stout
5455,Fuller's ESB,"Fuller, Smith & Turner PBC",Extra Special Bitter
5456,Schlafly Oktoberfest,Saint Louis Brewery / Schlafy Tap Room,German-Style Oktoberfest
5457,Standing Stone Lager,Standing Stone Brewing Company,American-Style Lager
5458,Standing Stone India Pale Ale,Standing Stone Brewing Company,American-Style India Pale Ale
5459,Standing Stone Double India Pale Ale,Standing Stone Brewing Company,Imperial or Double India Pale Ale
5460,Standing Stone Amber Ale,Standing Stone Brewing Company,American-Style Amber/Red Ale
5461,Standing Stone Hefeweizen,Standing Stone Brewing Company,South German-Style Hefeweizen
5462,Standing Stone Saison,Standing Stone Brewing Company,French & Belgian-Style Saison
5463,Standing Stone Nitro Stout,Standing Stone Brewing Company,American-Style Stout
5464,Bhagwan's Best IPA,Big Time Brewing,American-Style India Pale Ale
5465,Summer Blonde,River Horse Brewing Company,Golden or Blonde Ale
5466,River Horse Lager,River Horse Brewing Company,American-Style Lager
5467,Hop Hazard,River Horse Brewing Company,American-Style Pale Ale
5468,Belgian Freeze Winter Ale,River Horse Brewing Company,Dark American-Belgo-Style Ale
5469,Tripel Horse,River Horse Brewing Company,Belgian-Style Tripel
5470,River Horse Special Ale,River Horse Brewing Company,Extra Special Bitter
5471,Orchard White,The Bruery,Belgian-Style White
5472,Black Orchard,The Bruery,
5473,Saison Rue,The Bruery,French & Belgian-Style Saison
5474,Saison De Lente,The Bruery,French & Belgian-Style Saison
5475,Trade Winds Tripel,The Bruery,Belgian-Style Tripel
5476,Autumn Maple,The Bruery,Pumpkin Beer
5477,Partridge In A Pear Tree,The Bruery,Belgian-Style Quadrupel
5478,Scratch #19 2009 Imperial Double Expresso Oatmeal Stout,Troegs Brewing,Oatmeal Stout
5479,Newport Storm Hurricane Amber Ale,Costal Extreme Brewing Company,American-Style Amber/Red Ale
5480,Meantime Coffee,Meantime Brewing Company Limited,Porter
5481,Baltika #5,Pivzavod Baltika /,American-Style Lager
5482,Baltika #8,Pivzavod Baltika /,Light American Wheat Ale or Lager
5483,Baltika #9,Pivzavod Baltika /,American-Style Lager
5484,Ruben & The Jets,Lagunitas Brewing Company,American-Style Strong Pale Ale
5485,Old Faithful Ale,Grand Teton Brewing #2,American-Style Pale Ale
5486,Cottonwood Endo India Pale Ale,Carolina Beer Company,American-Style India Pale Ale
5487,Olde Buzzard Lager,Buzzards Bay Brewing Inc.,American-Style Lager
5488,Second Street IPA,Second Street Brewery,American-Style India Pale Ale
5489,South Hampton IPA,Southampton Publick House,American-Style India Pale Ale
5490,Bittersweet Lenny R.I.P.A.,Shmaltz Brewing Company,Imperial or Double India Pale Ale
5491,Holyoke Dam Ale,Paper City Brewing Company,American-Style Pale Ale
5492,Sky High Rye,Arcadia Brewing,American-Style Pale Ale
5493,Genesis,Shmaltz Brewing Company,American-Style Pale Ale
5494,Double White,Southampton Publick House,Light American Wheat Ale or Lager
5495,Big Dick's Olde Ale,Arcadia Brewing,Old Ale
5496,Hopnoxxxious,Walldorff Brew Pub,Imperial or Double India Pale Ale
5497,Bistro Blonde,Walldorff Brew Pub,Golden or Blonde Ale
5498,Jacobsen Dark Lager,Carlsberg Bryggerierne,
5499,State Street Oatmeal Stout,Walldorff Brew Pub,Oatmeal Stout
5500,Bee Sting Honey Rye Ale,Walldorff Brew Pub,American Rye Ale or Lager
5501,Amber Waves,Walldorff Brew Pub,American-Style Amber/Red Ale
5502,Padawan Pale Ale,Walldorff Brew Pub,American-Style Pale Ale
5503,Pearl Street Porter,Twisted Pine Brewing Company,Porter
5504,Big Shot Espresso Stout,Twisted Pine Brewing Company,
5505,Tailgate Amber Wave,Tailgate Beer,American-Style Amber/Red Ale
5506,Tailgate Brown Ale,Tailgate Beer,American-Style Brown Ale
5507,Tailgate IPA,Tailgate Beer,American-Style India Pale Ale
5508,Tailgate Sweet Stout,Tailgate Beer,Sweet Stout
5509,Tailgate Light,Tailgate Beer,American-Style Light Lager
5510,Tailgate Hefeweizen,Tailgate Beer,South German-Style Hefeweizen
5511,Vintage Ale 2008,"Fuller, Smith & Turner PBC",Old Ale
5512,Tribute Premium Cornish Ale,St. Austell Brewery,Ordinary Bitter
5513,Proper Job,St. Austell Brewery,English-Style India Pale Ale
5514,HSD Hicks Special Draught,St. Austell Brewery,Ordinary Bitter
5515,Haywards 5000,"Sabmiller India,",American-Style Lager
5516,Peroni Nastro Azzurro,"Sabmiller India,",American-Style Lager
5518,Haywards Black,"Sabmiller India,",American-Style Lager
5519,Foster's Lager Beer,"Sabmiller India,",American-Style Lager
5521,Indus Pride,"Sabmiller India,",
5522,Royal Challenge,"Sabmiller India,",American-Style Lager
5523,Knock Out,"Sabmiller India,",American-Style Lager
5524,Haywards 2000,"Sabmiller India,",American-Style Lager
5525,Old Oak Amber Ale,Carver Brewing Co.,American-Style Amber/Red Ale
5526,Lightner Creek Lager,Carver Brewing Co.,American-Style Lager
5527,Iron Horse Oatmeal Stout,Carver Brewing Co.,Oatmeal Stout
5528,Colorado Trail Nut Brown Ale,Carver Brewing Co.,American-Style Brown Ale
5529,Exodus Porter,Sweetwater Brewing - Atlanta,Porter
5530,Sante Fe Pale Ale,Santa Fe Brewing Company,American-Style Pale Ale
5531,Santa Fe Wheat,Santa Fe Brewing Company,Light American Wheat Ale or Lager
5532,Santa Fe Nut Brown,Santa Fe Brewing Company,American-Style Brown Ale
5533,State Pen Porter,Santa Fe Brewing Company,Porter
5534,Santa Fe Stout,Santa Fe Brewing Company,
5535,Chicken Killer Barley Wine,Santa Fe Brewing Company,American-Style Barley Wine Ale
5536,Fiesta IPA,Santa Fe Brewing Company,American-Style India Pale Ale
5537,Freestyle Pilsner,Santa Fe Brewing Company,German-Style Pilsener
5538,Viszolay Belgian,Santa Fe Brewing Company,Belgian-Style Dubbel
5539,Stiegl GoldbrÃ¤u,Stieglbrauerei zu Salzburg GmbH,German-Style Oktoberfest
5540,Weizengold Dunkel,Stieglbrauerei zu Salzburg GmbH,
5541,Stiegl Leicht,Stieglbrauerei zu Salzburg GmbH,American-Style Light Lager
5542,Paracelsus Zwickl,Stieglbrauerei zu Salzburg GmbH,
5543,Ottakringer Helles,Ottakringer Brauerei AG,
5544,Guinness 250th Anniversary Stout,Arthur Guinness & Son,American-Style Stout
5545,Fahrwasser Fairway Pilsner,Midnight Sun Brewing Co.,German-Style Pilsener
5546,Cafe Amsterdam's 10th Anniversary Gruit,Midnight Sun Brewing Co.,Fruit Beer
5547,Wasatch 1st Amendment Lager,Utah Brewers Cooperative,American-Style Lager
5548,Speight's Gold Medal Ale,New Zealand Breweries Limited,Classic English-Style Pale Ale
5549,Old Slugger Pale Ale,Cooperstown Brewing Company,American-Style Pale Ale
5550,Nine Men Ale,Cooperstown Brewing Company,Golden or Blonde Ale
5551,Benchwarmer Porter,Cooperstown Brewing Company,Porter
5552,Strike Out Stout,Cooperstown Brewing Company,American-Style Stout
5553,Backyard India Pale Ale,Cooperstown Brewing Company,English-Style India Pale Ale
5554,Pride of Milford Special Ale,Cooperstown Brewing Company,
5555,Apocalypse Cow,Three Floyds Brewing,Imperial or Double India Pale Ale
5556,Green Monsta Ale,Wachusetts Brewing Company,American-Style Strong Pale Ale
5557,Mokah Imperial Blended Stout,Southern Tier Brewing Co,American-Style Imperial Stout
5558,Sculpin India Pale Ale,Ballast Point Brewing,American-Style India Pale Ale
5559,Bitter Woman in the Rye,Tyranena Brewing,American Rye Ale or Lager
5560,Glockenspiel,Great Lakes Brewing,South German-Style Weizenbock
5561,Doryman's Dark Ale,Pelican Pub & Brewery,American-Style Brown Ale
5562,Black Toad Dark Ale,Goose Island Beer Company - Clybourn,Porter
5563,Hansa Pils,Dortmunder Actien Brauerei  DAB,German-Style Pilsener
5564,Mississippi Mud Black & Tan,Mississippi Brewing Co.,
5565,Satsuma Harvest Wit,Abita Brewing Company,Belgian-Style White
5566,Miller Genuine Draft 64,Miller Brewing,American-Style Light Lager
5567,Flo IPA,Trinity Brewing Company,American-Style India Pale Ale
5568,Sunna Wit,Trinity Brewing Company,Belgian-Style White
5569,Red Rocket Ale,Bear Republic Brewery,American-Style Amber/Red Ale
5570,Scratch #20 2009 Apollo Imperial Ale,Troegs Brewing,Imperial or Double India Pale Ale
